id_empleado,periodo,horas_trabajadas,horas_facturables,horas_no_facturables,horas_extra,region,costo_hora,costo_laboral,tipo_costo,moneda
E124,2025-09,127,87,40,0,Europe,20.2,2565.4,Salario,USD
E124,2025-10,130,78,52,0,Europe,20.2,2626.0,Salario,USD
E124,2025-11,136,104,32,0,Europe,20.2,2747.2,Salario,USD
E124,2025-12,109,83,26,0,Europe,20.2,2201.8,Salario,USD
E125,2025-01,164,126,38,4,LATAM,36.55,5994.2,Salario,USD
E125,2025-02,125,105,20,0,LATAM,36.55,4568.75,Salario,USD
E125,2025-03,121,94,27,0,LATAM,36.55,4422.55,Salario,USD
E125,2025-04,127,79,48,0,LATAM,36.55,4641.85,Salario,USD
E125,2025-05,130,110,20,0,LATAM,36.55,4751.5,Salario,USD
E125,2025-06,155,117,38,0,LATAM,36.55,5665.25,Salario,USD
E125,2025-07,147,127,20,0,LATAM,36.55,5372.85,Salario,USD
E125,2025-08,134,93,41,0,LATAM,36.55,4897.7,Salario,USD
E125,2025-09,139,111,28,0,LATAM,36.55,5080.45,Salario,USD
E125,2025-10,138,97,41,0,LATAM,36.55,5043.9,Salario,USD
E125,2025-11,124,95,29,0,LATAM,36.55,4532.2,Salario,USD
E125,2025-12,132,89,43,0,LATAM,36.55,4824.6,Salario,USD
E126,2025-04,163,122,41,3,APAC,13.11,2136.93,Salario,USD
E126,2025-05,132,110,22,0,APAC,13.11,1730.52,Salario,USD
E126,2025-06,139,103,36,0,APAC,13.11,1822.29,Salario,USD
E126,2025-07,130,85,45,0,APAC,13.11,1704.3,Salario,USD
E126,2025-08,89,67,22,0,APAC,13.11,1166.79,Salario,USD
E126,2025-09,130,88,42,0,APAC,13.11,1704.3,Salario,USD
E126,2025-10,138,117,21,0,APAC,13.11,1809.18,Salario,USD
E126,2025-11,159,121,38,0,APAC,13.11,2084.49,Salario,USD
E126,2025-12,129,109,20,0,APAC,13.11,1691.19,Salario,USD
E127,2025-01,90,61,29,0,North America,30.81,2772.9,Salario,USD
E127,2025-02,139,96,43,0,North America,30.81,4282.59,Salario,USD
E127,2025-03,120,107,13,0,North America,30.81,3697.2,Salario,USD
E127,2025-04,139,113,26,0,North America,30.81,4282.59,Salario,USD
E127,2025-05,130,113,17,0,North America,30.81,4005.3,Salario,USD
E127,2025-06,156,126,30,0,North America,30.81,4806.36,Salario,USD
E127,2025-07,130,114,16,0,North America,30.81,4005.3,Salario,USD
E127,2025-08,135,83,52,0,North America,30.81,4159.35,Salario,USD
E127,2025-09,139,111,28,0,North America,30.81,4282.59,Salario,USD
E127,2025-10,136,109,27,0,North America,30.81,4190.16,Salario,USD
E127,2025-11,128,86,42,0,North America,30.81,3943.68,Salario,USD
E127,2025-12,107,82,25,0,North America,30.81,3296.67,Salario,USD
E128,2025-01,138,85,53,0,LATAM,37.16,5128.08,Salario,USD
E128,2025-02,82,65,17,0,LATAM,37.16,3047.12,Salario,USD
E128,2025-03,160,101,59,0,LATAM,37.16,5945.6,Salario,USD
E128,2025-04,157,99,58,0,LATAM,37.16,5834.12,Salario,USD
E128,2025-05,163,97,66,3,LATAM,37.16,6057.08,Salario,USD
E128,2025-06,139,99,40,0,LATAM,37.16,5165.24,Salario,USD
E129,2025-01,129,105,24,0,APAC,40.93,5279.97,Salario,USD
E129,2025-02,96,61,35,0,APAC,40.93,3929.28,Salario,USD
E129,2025-03,126,95,31,0,APAC,40.93,5157.18,Salario,USD
E129,2025-04,106,74,32,0,APAC,40.93,4338.58,Salario,USD
E129,2025-05,100,80,20,0,APAC,40.93,4093.0,Salario,USD
E129,2025-06,83,54,29,0,APAC,40.93,3397.19,Salario,USD
E129,2025-07,80,49,31,0,APAC,40.93,3274.4,Salario,USD
E129,2025-08,122,77,45,0,APAC,40.93,4993.46,Salario,USD
E129,2025-09,123,93,30,0,APAC,40.93,5034.39,Salario,USD
E129,2025-10,106,82,24,0,APAC,40.93,4338.58,Salario,USD
E129,2025-11,107,73,34,0,APAC,40.93,4379.51,Salario,USD
E129,2025-12,94,80,14,0,APAC,40.93,3847.42,Salario,USD
E130,2025-01,124,77,47,0,APAC,23.29,2887.96,Salario,USD
E130,2025-02,160,124,36,0,APAC,23.29,3726.4,Salario,USD
E131,2025-01,155,129,26,0,APAC,39.1,6060.5,Salario,USD
E131,2025-02,148,123,25,0,APAC,39.1,5786.8,Salario,USD
E131,2025-03,126,101,25,0,APAC,39.1,4926.6,Salario,USD
E131,2025-04,132,94,38,0,APAC,39.1,5161.2,Salario,USD
E131,2025-05,138,104,34,0,APAC,39.1,5395.8,Salario,USD
E131,2025-06,124,74,50,0,APAC,39.1,4848.4,Salario,USD
E131,2025-07,154,129,25,0,APAC,39.1,6021.4,Salario,USD
E131,2025-08,151,135,16,0,APAC,39.1,5904.1,Salario,USD
E131,2025-09,102,68,34,0,APAC,39.1,3988.2,Salario,USD
E131,2025-10,134,104,30,0,APAC,39.1,5239.4,Salario,USD
E131,2025-11,91,56,35,0,APAC,39.1,3558.1,Salario,USD
E131,2025-12,130,95,35,0,APAC,39.1,5083.0,Salario,USD
E132,2025-01,120,102,18,0,LATAM,15.65,1878.0,Salario,USD
E132,2025-02,90,76,14,0,LATAM,15.65,1408.5,Salario,USD
E132,2025-03,136,102,34,0,LATAM,15.65,2128.4,Salario,USD
E132,2025-04,81,68,13,0,LATAM,15.65,1267.65,Salario,USD
E132,2025-05,135,116,19,0,LATAM,15.65,2112.75,Salario,USD
E132,2025-06,107,64,43,0,LATAM,15.65,1674.55,Salario,USD
E132,2025-07,132,111,21,0,LATAM,15.65,2065.8,Salario,USD
E132,2025-08,149,123,26,0,LATAM,15.65,2331.85,Salario,USD
E132,2025-09,129,98,31,0,LATAM,15.65,2018.85,Salario,USD
E132,2025-10,126,92,34,0,LATAM,15.65,1971.9,Salario,USD
E132,2025-11,98,80,18,0,LATAM,15.65,1533.7,Salario,USD
E132,2025-12,122,75,47,0,LATAM,15.65,1909.3,Salario,USD
E133,2025-01,132,116,16,0,LATAM,39.93,5270.76,Salario,USD
E133,2025-02,152,129,23,0,LATAM,39.93,6069.36,Salario,USD
E133,2025-03,83,49,34,0,LATAM,39.93,3314.19,Salario,USD
E133,2025-04,87,67,20,0,LATAM,39.93,3473.91,Salario,USD
E133,2025-05,135,89,46,0,LATAM,39.93,5390.55,Salario,USD
E133,2025-06,126,79,47,0,LATAM,39.93,5031.18,Salario,USD
E133,2025-07,88,76,12,0,LATAM,39.93,3513.84,Salario,USD
E133,2025-08,131,80,51,0,LATAM,39.93,5230.83,Salario,USD
E133,2025-09,158,116,42,0,LATAM,39.93,6308.94,Salario,USD
E133,2025-10,137,89,48,0,LATAM,39.93,5470.41,Salario,USD
E133,2025-11,105,86,19,0,LATAM,39.93,4192.65,Salario,USD
E133,2025-12,123,87,36,0,LATAM,39.93,4911.39,Salario,USD
E134,2025-06,159,130,29,0,LATAM,16.21,2577.39,Salario,USD
E134,2025-07,109,77,32,0,LATAM,16.21,1766.89,Salario,USD
E134,2025-08,137,109,28,0,LATAM,16.21,2220.77,Salario,USD
E134,2025-09,107,84,23,0,LATAM,16.21,1734.47,Salario,USD
E134,2025-10,134,97,37,0,LATAM,16.21,2172.14,Salario,USD
E134,2025-11,120,72,48,0,LATAM,16.21,1945.2,Salario,USD
E134,2025-12,160,141,19,0,LATAM,16.21,2593.6,Salario,USD
E135,2025-01,135,120,15,0,Europe,25.11,3389.85,Salario,USD
E135,2025-02,92,61,31,0,Europe,25.11,2310.12,Salario,USD
E135,2025-03,101,79,22,0,Europe,25.11,2536.11,Salario,USD
E135,2025-04,129,98,31,0,Europe,25.11,3239.19,Salario,USD
E135,2025-05,131,81,50,0,Europe,25.11,3289.41,Salario,USD
E135,2025-06,130,110,20,0,Europe,25.11,3264.3,Salario,USD
E135,2025-07,133,118,15,0,Europe,25.11,3339.63,Salario,USD
E135,2025-08,128,101,27,0,Europe,25.11,3214.08,Salario,USD
E135,2025-09,138,96,42,0,Europe,25.11,3465.18,Salario,USD
E135,2025-10,120,101,19,0,Europe,25.11,3013.2,Salario,USD
E135,2025-11,161,142,19,1,Europe,25.11,4042.71,Salario,USD
E135,2025-12,147,108,39,0,Europe,25.11,3691.17,Salario,USD
E136,2025-01,135,106,29,0,LATAM,38.31,5171.85,Salario,USD
E136,2025-02,132,84,48,0,LATAM,38.31,5056.92,Salario,USD
E136,2025-03,102,78,24,0,LATAM,38.31,3907.62,Salario,USD
E136,2025-04,128,84,44,0,LATAM,38.31,4903.68,Salario,USD
E136,2025-05,130,105,25,0,LATAM,38.31,4980.3,Salario,USD
E136,2025-06,132,102,30,0,LATAM,38.31,5056.92,Salario,USD
E136,2025-07,120,95,25,0,LATAM,38.31,4597.2,Salario,USD
E136,2025-08,106,81,25,0,LATAM,38.31,4060.86,Salario,USD
E136,2025-09,138,117,21,0,LATAM,38.31,5286.78,Salario,USD
E136,2025-10,126,105,21,0,LATAM,38.31,4827.06,Salario,USD
E136,2025-11,125,87,38,0,LATAM,38.31,4788.75,Salario,USD
E136,2025-12,127,99,28,0,LATAM,38.31,4865.37,Salario,USD
E137,2025-01,139,94,45,0,LATAM,16.95,2356.05,Salario,USD
E137,2025-02,136,109,27,0,LATAM,16.95,2305.2,Salario,USD
E137,2025-03,105,63,42,0,LATAM,16.95,1779.75,Salario,USD
E137,2025-04,125,78,47,0,LATAM,16.95,2118.75,Salario,USD
E137,2025-05,121,106,15,0,LATAM,16.95,2050.95,Salario,USD
E137,2025-06,82,50,32,0,LATAM,16.95,1389.9,Salario,USD
E137,2025-07,96,68,28,0,LATAM,16.95,1627.2,Salario,USD
E137,2025-08,82,71,11,0,LATAM,16.95,1389.9,Salario,USD
E137,2025-09,92,68,24,0,LATAM,16.95,1559.4,Salario,USD
E137,2025-10,81,70,11,0,LATAM,16.95,1372.95,Salario,USD
E137,2025-11,138,116,22,0,LATAM,16.95,2339.1,Salario,USD
E137,2025-12,138,93,45,0,LATAM,16.95,2339.1,Salario,USD
E138,2025-01,120,81,39,0,LATAM,19.57,2348.4,Salario,USD
E138,2025-02,102,72,30,0,LATAM,19.57,1996.14,Salario,USD
E138,2025-03,132,102,30,0,LATAM,19.57,2583.24,Salario,USD
E138,2025-04,128,79,49,0,LATAM,19.57,2504.96,Salario,USD
E138,2025-05,89,74,15,0,LATAM,19.57,1741.73,Salario,USD
E138,2025-06,137,93,44,0,LATAM,19.57,2681.09,Salario,USD
E138,2025-07,128,100,28,0,LATAM,19.57,2504.96,Salario,USD
E138,2025-08,127,101,26,0,LATAM,19.57,2485.39,Salario,USD
E138,2025-09,123,83,40,0,LATAM,19.57,2407.11,Salario,USD
E138,2025-10,139,112,27,0,LATAM,19.57,2720.23,Salario,USD
E138,2025-11,134,107,27,0,LATAM,19.57,2622.38,Salario,USD
E138,2025-12,132,79,53,0,LATAM,19.57,2583.24,Salario,USD
E139,2025-01,128,110,18,0,Europe,35.83,4586.24,Salario,USD
E139,2025-02,93,57,36,0,Europe,35.83,3332.19,Salario,USD
E139,2025-03,90,59,31,0,Europe,35.83,3224.7,Salario,USD
E139,2025-04,92,60,32,0,Europe,35.83,3296.36,Salario,USD
E139,2025-05,124,83,41,0,Europe,35.83,4442.92,Salario,USD
E139,2025-06,139,104,35,0,Europe,35.83,4980.37,Salario,USD
E139,2025-07,126,112,14,0,Europe,35.83,4514.58,Salario,USD
E139,2025-08,133,94,39,0,Europe,35.83,4765.39,Salario,USD
E139,2025-09,162,113,49,2,Europe,35.83,5804.46,Salario,USD
E139,2025-10,92,73,19,0,Europe,35.83,3296.36,Salario,USD
E139,2025-11,126,99,27,0,Europe,35.83,4514.58,Salario,USD
E139,2025-12,122,84,38,0,Europe,35.83,4371.26,Salario,USD
E140,2025-04,139,114,25,0,LATAM,35.76,4970.64,Salario,USD
E140,2025-05,138,104,34,0,LATAM,35.76,4934.88,Salario,USD
E140,2025-06,153,108,45,0,LATAM,35.76,5471.28,Salario,USD
E140,2025-07,122,104,18,0,LATAM,35.76,4362.72,Salario,USD
E140,2025-08,85,67,18,0,LATAM,35.76,3039.6,Salario,USD
E140,2025-09,96,59,37,0,LATAM,35.76,3432.96,Salario,USD
E140,2025-10,127,107,20,0,LATAM,35.76,4541.52,Salario,USD
E140,2025-11,95,80,15,0,LATAM,35.76,3397.2,Salario,USD
E140,2025-12,157,134,23,0,LATAM,35.76,5614.32,Salario,USD
E142,2025-02,146,99,47,0,LATAM,34.9,5095.4,Salario,USD
E142,2025-03,162,143,19,2,LATAM,34.9,5653.8,Salario,USD
E142,2025-04,136,108,28,0,LATAM,34.9,4746.4,Salario,USD
E142,2025-05,138,95,43,0,LATAM,34.9,4816.2,Salario,USD
E142,2025-06,90,77,13,0,LATAM,34.9,3141.0,Salario,USD
E142,2025-07,105,65,40,0,LATAM,34.9,3664.5,Salario,USD
E142,2025-08,126,104,22,0,LATAM,34.9,4397.4,Salario,USD
E142,2025-09,164,112,52,4,LATAM,34.9,5723.6,Salario,USD
E142,2025-10,126,80,46,0,LATAM,34.9,4397.4,Salario,USD
E142,2025-11,127,102,25,0,LATAM,34.9,4432.3,Salario,USD
E142,2025-12,122,79,43,0,LATAM,34.9,4257.8,Salario,USD
E143,2025-01,106,94,12,0,APAC,29.91,3170.46,Salario,USD
E143,2025-02,126,90,36,0,APAC,29.91,3768.66,Salario,USD
E143,2025-03,90,72,18,0,APAC,29.91,2691.9,Salario,USD
E143,2025-04,123,95,28,0,APAC,29.91,3678.93,Salario,USD
E143,2025-05,136,100,36,0,APAC,29.91,4067.76,Salario,USD
E143,2025-06,147,119,28,0,APAC,29.91,4396.77,Salario,USD
E143,2025-07,99,73,26,0,APAC,29.91,2961.09,Salario,USD
E143,2025-08,136,94,42,0,APAC,29.91,4067.76,Salario,USD
E143,2025-09,97,70,27,0,APAC,29.91,2901.27,Salario,USD
E143,2025-10,159,98,61,0,APAC,29.91,4755.69,Salario,USD
E143,2025-11,137,108,29,0,APAC,29.91,4097.67,Salario,USD
E143,2025-12,122,96,26,0,APAC,29.91,3649.02,Salario,USD
E144,2025-07,146,121,25,0,APAC,20.31,2965.26,Salario,USD
E144,2025-08,139,106,33,0,APAC,20.31,2823.09,Salario,USD
E144,2025-09,159,112,47,0,APAC,20.31,3229.29,Salario,USD
E144,2025-10,121,78,43,0,APAC,20.31,2457.51,Salario,USD
E144,2025-11,125,77,48,0,APAC,20.31,2538.75,Salario,USD
E144,2025-12,121,75,46,0,APAC,20.31,2457.51,Salario,USD
E145,2025-08,139,101,38,0,APAC,23.41,3253.99,Salario,USD
E145,2025-09,122,105,17,0,APAC,23.41,2856.02,Salario,USD
E145,2025-10,161,103,58,1,APAC,23.41,3769.01,Salario,USD
E145,2025-11,121,106,15,0,APAC,23.41,2832.61,Salario,USD
E145,2025-12,125,86,39,0,APAC,23.41,2926.25,Salario,USD
E146,2025-01,149,130,19,0,Europe,17.99,2680.51,Salario,USD
E146,2025-02,128,98,30,0,Europe,17.99,2302.72,Salario,USD
E146,2025-03,129,85,44,0,Europe,17.99,2320.71,Salario,USD
E146,2025-04,83,62,21,0,Europe,17.99,1493.17,Salario,USD
E146,2025-05,121,78,43,0,Europe,17.99,2176.79,Salario,USD
E146,2025-06,93,80,13,0,Europe,17.99,1673.07,Salario,USD
E146,2025-07,120,97,23,0,Europe,17.99,2158.8,Salario,USD
E146,2025-08,137,85,52,0,Europe,17.99,2464.63,Salario,USD
E146,2025-09,120,97,23,0,Europe,17.99,2158.8,Salario,USD
E146,2025-10,83,72,11,0,Europe,17.99,1493.17,Salario,USD
E146,2025-11,81,49,32,0,Europe,17.99,1457.19,Salario,USD
E146,2025-12,103,81,22,0,Europe,17.99,1852.97,Salario,USD
E147,2025-01,101,70,31,0,Europe,41.98,4239.98,Salario,USD
E147,2025-02,126,106,20,0,Europe,41.98,5289.48,Salario,USD
E147,2025-03,162,139,23,2,Europe,41.98,6800.76,Salario,USD
E147,2025-04,105,79,26,0,Europe,41.98,4407.9,Salario,USD
E147,2025-05,86,64,22,0,Europe,41.98,3610.28,Salario,USD
E147,2025-06,152,103,49,0,Europe,41.98,6380.96,Salario,USD
E147,2025-07,123,110,13,0,Europe,41.98,5163.54,Salario,USD
E147,2025-08,155,105,50,0,Europe,41.98,6506.9,Salario,USD
E147,2025-09,128,77,51,0,Europe,41.98,5373.44,Salario,USD
E147,2025-10,138,87,51,0,Europe,41.98,5793.24,Salario,USD
E147,2025-11,99,83,16,0,Europe,41.98,4156.02,Salario,USD
E147,2025-12,80,70,10,0,Europe,41.98,3358.4,Salario,USD
E148,2025-01,94,61,33,0,Europe,31.25,2937.5,Salario,USD
E148,2025-02,122,86,36,0,Europe,31.25,3812.5,Salario,USD
E148,2025-03,130,113,17,0,Europe,31.25,4062.5,Salario,USD
E148,2025-04,128,97,31,0,Europe,31.25,4000.0,Salario,USD
E148,2025-05,160,130,30,0,Europe,31.25,5000.0,Salario,USD
E148,2025-06,150,104,46,0,Europe,31.25,4687.5,Salario,USD
E148,2025-07,93,81,12,0,Europe,31.25,2906.25,Salario,USD
E148,2025-08,138,96,42,0,Europe,31.25,4312.5,Salario,USD
E148,2025-09,97,63,34,0,Europe,31.25,3031.25,Salario,USD
E148,2025-10,150,93,57,0,Europe,31.25,4687.5,Salario,USD
E148,2025-11,160,104,56,0,Europe,31.25,5000.0,Salario,USD
E148,2025-12,152,100,52,0,Europe,31.25,4750.0,Salario,USD
E149,2025-01,83,73,10,0,LATAM,25.23,2094.09,Salario,USD
E149,2025-02,151,99,52,0,LATAM,25.23,3809.73,Salario,USD
E149,2025-03,134,115,19,0,LATAM,25.23,3380.82,Salario,USD
E149,2025-04,158,120,38,0,LATAM,25.23,3986.34,Salario,USD
E149,2025-05,98,79,19,0,LATAM,25.23,2472.54,Salario,USD
E149,2025-06,96,72,24,0,LATAM,25.23,2422.08,Salario,USD
E149,2025-07,128,101,27,0,LATAM,25.23,3229.44,Salario,USD
E149,2025-08,100,72,28,0,LATAM,25.23,2523.0,Salario,USD
E149,2025-09,125,90,35,0,LATAM,25.23,3153.75,Salario,USD
E149,2025-10,105,69,36,0,LATAM,25.23,2649.15,Salario,USD
E149,2025-11,120,73,47,0,LATAM,25.23,3027.6,Salario,USD
E149,2025-12,106,93,13,0,LATAM,25.23,2674.38,Salario,USD
E150,2025-06,102,86,16,0,APAC,27.25,2779.5,Salario,USD
E150,2025-07,125,89,36,0,APAC,27.25,3406.25,Salario,USD
E150,2025-08,122,96,26,0,APAC,27.25,3324.5,Salario,USD
E150,2025-09,81,59,22,0,APAC,27.25,2207.25,Salario,USD
E150,2025-10,126,109,17,0,APAC,27.25,3433.5,Salario,USD
E150,2025-11,137,120,17,0,APAC,27.25,3733.25,Salario,USD
E150,2025-12,158,126,32,0,APAC,27.25,4305.5,Salario,USD
E151,2025-01,154,99,55,0,Europe,43.26,6662.04,Salario,USD
E151,2025-02,123,94,29,0,Europe,43.26,5320.98,Salario,USD
E151,2025-03,120,79,41,0,Europe,43.26,5191.2,Salario,USD
E151,2025-04,129,99,30,0,Europe,43.26,5580.54,Salario,USD
E151,2025-05,160,129,31,0,Europe,43.26,6921.6,Salario,USD
E151,2025-06,136,89,47,0,Europe,43.26,5883.36,Salario,USD
E151,2025-07,121,86,35,0,Europe,43.26,5234.46,Salario,USD
E151,2025-08,132,92,40,0,Europe,43.26,5710.32,Salario,USD
E151,2025-09,120,102,18,0,Europe,43.26,5191.2,Salario,USD
E151,2025-10,135,90,45,0,Europe,43.26,5840.1,Salario,USD
E151,2025-11,132,100,32,0,Europe,43.26,5710.32,Salario,USD
E151,2025-12,120,75,45,0,Europe,43.26,5191.2,Salario,USD
E152,2025-04,146,105,41,0,Europe,17.06,2490.76,Salario,USD
E152,2025-05,128,89,39,0,Europe,17.06,2183.68,Salario,USD
E152,2025-06,97,86,11,0,Europe,17.06,1654.82,Salario,USD
E152,2025-07,130,87,43,0,Europe,17.06,2217.8,Salario,USD
E152,2025-08,129,98,31,0,Europe,17.06,2200.74,Salario,USD
E152,2025-09,95,65,30,0,Europe,17.06,1620.7,Salario,USD
E153,2025-01,136,96,40,0,LATAM,31.35,4263.6,Salario,USD
E153,2025-02,123,108,15,0,LATAM,31.35,3856.05,Salario,USD
E153,2025-03,134,115,19,0,LATAM,31.35,4200.9,Salario,USD
E153,2025-04,94,70,24,0,LATAM,31.35,2946.9,Salario,USD
E153,2025-05,138,86,52,0,LATAM,31.35,4326.3,Salario,USD
E153,2025-06,133,118,15,0,LATAM,31.35,4169.55,Salario,USD
E153,2025-07,122,86,36,0,LATAM,31.35,3824.7,Salario,USD
E153,2025-08,161,111,50,1,LATAM,31.35,5047.35,Salario,USD
E153,2025-09,122,89,33,0,LATAM,31.35,3824.7,Salario,USD
E153,2025-10,147,131,16,0,LATAM,31.35,4608.45,Salario,USD
E153,2025-11,126,88,38,0,LATAM,31.35,3950.1,Salario,USD
E153,2025-12,120,73,47,0,LATAM,31.35,3762.0,Salario,USD
E154,2025-01,135,96,39,0,Europe,28.69,3873.15,Salario,USD
E154,2025-02,126,89,37,0,Europe,28.69,3614.94,Salario,USD
E154,2025-03,135,107,28,0,Europe,28.69,3873.15,Salario,USD
E154,2025-04,133,91,42,0,Europe,28.69,3815.77,Salario,USD
E154,2025-05,132,94,38,0,Europe,28.69,3787.08,Salario,USD
E154,2025-06,83,67,16,0,Europe,28.69,2381.27,Salario,USD
E154,2025-07,158,132,26,0,Europe,28.69,4533.02,Salario,USD
E154,2025-08,131,99,32,0,Europe,28.69,3758.39,Salario,USD
E154,2025-09,121,96,25,0,Europe,28.69,3471.49,Salario,USD
E154,2025-10,135,81,54,0,Europe,28.69,3873.15,Salario,USD
E154,2025-11,88,62,26,0,Europe,28.69,2524.72,Salario,USD
E154,2025-12,136,115,21,0,Europe,28.69,3901.84,Salario,USD
E155,2025-01,139,119,20,0,LATAM,32.18,4473.02,Salario,USD
E155,2025-02,156,126,30,0,LATAM,32.18,5020.08,Salario,USD
E155,2025-03,158,121,37,0,LATAM,32.18,5084.44,Salario,USD
E155,2025-04,133,82,51,0,LATAM,32.18,4279.94,Salario,USD
E155,2025-05,162,113,49,2,LATAM,32.18,5213.16,Salario,USD
E155,2025-06,163,107,56,3,LATAM,32.18,5245.34,Salario,USD
E155,2025-07,138,96,42,0,LATAM,32.18,4440.84,Salario,USD
E155,2025-08,155,96,59,0,LATAM,32.18,4987.9,Salario,USD
E155,2025-09,124,81,43,0,LATAM,32.18,3990.32,Salario,USD
E155,2025-10,124,100,24,0,LATAM,32.18,3990.32,Salario,USD
E155,2025-11,134,86,48,0,LATAM,32.18,4312.12,Salario,USD
E155,2025-12,127,88,39,0,LATAM,32.18,4086.86,Salario,USD
E156,2025-01,127,111,16,0,North America,12.6,1600.2,Salario,USD
E156,2025-02,133,90,43,0,North America,12.6,1675.8,Salario,USD
E156,2025-03,125,94,31,0,North America,12.6,1575.0,Salario,USD
E156,2025-04,128,108,20,0,North America,12.6,1612.8,Salario,USD
E156,2025-05,82,56,26,0,North America,12.6,1033.2,Salario,USD
E156,2025-06,131,80,51,0,North America,12.6,1650.6,Salario,USD
E156,2025-07,81,57,24,0,North America,12.6,1020.6,Salario,USD
E156,2025-08,123,95,28,0,North America,12.6,1549.8,Salario,USD
E156,2025-09,91,75,16,0,North America,12.6,1146.6,Salario,USD
E156,2025-10,127,88,39,0,North America,12.6,1600.2,Salario,USD
E156,2025-11,131,97,34,0,North America,12.6,1650.6,Salario,USD
E156,2025-12,130,83,47,0,North America,12.6,1638.0,Salario,USD
E157,2025-01,139,94,45,0,Europe,40.78,5668.42,Salario,USD
E157,2025-02,129,94,35,0,Europe,40.78,5260.62,Salario,USD
E157,2025-03,137,93,44,0,Europe,40.78,5586.86,Salario,USD
E157,2025-04,137,85,52,0,Europe,40.78,5586.86,Salario,USD
E157,2025-05,151,103,48,0,Europe,40.78,6157.78,Salario,USD
E158,2025-01,125,76,49,0,North America,42.76,5345.0,Salario,USD
E158,2025-02,131,112,19,0,North America,42.76,5601.56,Salario,USD
E158,2025-03,85,65,20,0,North America,42.76,3634.6,Salario,USD
E158,2025-04,138,86,52,0,North America,42.76,5900.88,Salario,USD
E158,2025-05,150,117,33,0,North America,42.76,6414.0,Salario,USD
E158,2025-06,120,87,33,0,North America,42.76,5131.2,Salario,USD
E158,2025-07,104,76,28,0,North America,42.76,4447.04,Salario,USD
E158,2025-08,154,101,53,0,North America,42.76,6585.04,Salario,USD
E158,2025-09,139,99,40,0,North America,42.76,5943.64,Salario,USD
E158,2025-10,155,129,26,0,North America,42.76,6627.8,Salario,USD
E158,2025-11,127,107,20,0,North America,42.76,5430.52,Salario,USD
E158,2025-12,86,62,24,0,North America,42.76,3677.36,Salario,USD
E159,2025-01,162,102,60,2,LATAM,30.65,4965.3,Salario,USD
E159,2025-02,139,102,37,0,LATAM,30.65,4260.35,Salario,USD
E159,2025-03,137,95,42,0,LATAM,30.65,4199.05,Salario,USD
E159,2025-04,131,87,44,0,LATAM,30.65,4015.15,Salario,USD
E159,2025-05,136,121,15,0,LATAM,30.65,4168.4,Salario,USD
E159,2025-06,148,111,37,0,LATAM,30.65,4536.2,Salario,USD
E159,2025-07,123,105,18,0,LATAM,30.65,3769.95,Salario,USD
E159,2025-08,138,91,47,0,LATAM,30.65,4229.7,Salario,USD
E159,2025-09,135,93,42,0,LATAM,30.65,4137.75,Salario,USD
E159,2025-10,152,99,53,0,LATAM,30.65,4658.8,Salario,USD
E159,2025-11,132,91,41,0,LATAM,30.65,4045.8,Salario,USD
E159,2025-12,127,97,30,0,LATAM,30.65,3892.55,Salario,USD
E160,2025-01,131,114,17,0,APAC,34.99,4583.69,Salario,USD
E160,2025-02,137,97,40,0,APAC,34.99,4793.63,Salario,USD
E160,2025-03,121,72,49,0,APAC,34.99,4233.79,Salario,USD
E160,2025-04,131,83,48,0,APAC,34.99,4583.69,Salario,USD
E160,2025-05,128,92,36,0,APAC,34.99,4478.72,Salario,USD
E160,2025-06,149,97,52,0,APAC,34.99,5213.51,Salario,USD
E160,2025-07,128,81,47,0,APAC,34.99,4478.72,Salario,USD
E160,2025-08,129,95,34,0,APAC,34.99,4513.71,Salario,USD
E160,2025-09,122,84,38,0,APAC,34.99,4268.78,Salario,USD
E160,2025-10,100,71,29,0,APAC,34.99,3499.0,Salario,USD
E160,2025-11,131,102,29,0,APAC,34.99,4583.69,Salario,USD
E160,2025-12,108,79,29,0,APAC,34.99,3778.92,Salario,USD
E161,2025-01,136,121,15,0,Europe,42.44,5771.84,Salario,USD
E161,2025-02,135,94,41,0,Europe,42.44,5729.4,Salario,USD
E161,2025-03,152,116,36,0,Europe,42.44,6450.88,Salario,USD
E161,2025-04,104,62,42,0,Europe,42.44,4413.76,Salario,USD
E161,2025-05,135,82,53,0,Europe,42.44,5729.4,Salario,USD
E161,2025-06,124,108,16,0,Europe,42.44,5262.56,Salario,USD
E161,2025-07,122,78,44,0,Europe,42.44,5177.68,Salario,USD
E161,2025-08,157,115,42,0,Europe,42.44,6663.08,Salario,USD
E161,2025-09,133,83,50,0,Europe,42.44,5644.52,Salario,USD
E161,2025-10,120,79,41,0,Europe,42.44,5092.8,Salario,USD
E161,2025-11,124,108,16,0,Europe,42.44,5262.56,Salario,USD
E161,2025-12,134,110,24,0,Europe,42.44,5686.96,Salario,USD
E162,2025-01,98,65,33,0,LATAM,35.34,3463.32,Salario,USD
E162,2025-02,123,107,16,0,LATAM,35.34,4346.82,Salario,USD
E162,2025-03,83,74,9,0,LATAM,35.34,2933.22,Salario,USD
E162,2025-04,123,97,26,0,LATAM,35.34,4346.82,Salario,USD
E162,2025-05,137,112,25,0,LATAM,35.34,4841.58,Salario,USD
E162,2025-06,121,100,21,0,LATAM,35.34,4276.14,Salario,USD
