id_empleado,periodo,horas_trabajadas,horas_facturables,horas_no_facturables,horas_extra,region,costo_hora,costo_laboral,tipo_costo,moneda,cliente,proyecto,porcentaje_asignacion,horas_cliente,costo_cliente
E149,2025-02,151,99,52,0,LATAM,25.23,3809.73,Salario,USD,Cliente B,Beta,100.0,151.0,3809.73
E149,2025-03,134,115,19,0,LATAM,25.23,3380.82,Salario,USD,Cliente B,Beta,100.0,134.0,3380.82
E149,2025-04,158,120,38,0,LATAM,25.23,3986.34,Salario,USD,Cliente B,Beta,100.0,158.0,3986.34
E149,2025-05,98,79,19,0,LATAM,25.23,2472.54,Salario,USD,Cliente B,Beta,100.0,98.0,2472.54
E149,2025-06,96,72,24,0,LATAM,25.23,2422.08,Salario,USD,Cliente B,Beta,100.0,96.0,2422.08
E149,2025-07,128,101,27,0,LATAM,25.23,3229.44,Salario,USD,Cliente B,Beta,100.0,128.0,3229.44
E149,2025-08,100,72,28,0,LATAM,25.23,2523.0,Salario,USD,Cliente B,Beta,100.0,100.0,2523.0
E149,2025-09,125,90,35,0,LATAM,25.23,3153.75,Salario,USD,Cliente B,Beta,100.0,125.0,3153.75
E149,2025-10,105,69,36,0,LATAM,25.23,2649.15,Salario,USD,Cliente B,Beta,100.0,105.0,2649.15
E149,2025-11,120,73,47,0,LATAM,25.23,3027.6,Salario,USD,Cliente B,Beta,100.0,120.0,3027.6
E149,2025-12,106,93,13,0,LATAM,25.23,2674.38,Salario,USD,Cliente B,Beta,100.0,106.0,2674.38
E150,2025-06,102,86,16,0,APAC,27.25,2779.5,Salario,USD,Cliente A,Alpha,100.0,102.0,2779.5
E150,2025-07,125,89,36,0,APAC,27.25,3406.25,Salario,USD,Cliente A,Alpha,100.0,125.0,3406.25
E150,2025-08,122,96,26,0,APAC,27.25,3324.5,Salario,USD,Cliente A,Alpha,100.0,122.0,3324.5
E150,2025-09,81,59,22,0,APAC,27.25,2207.25,Salario,USD,Cliente A,Alpha,100.0,81.0,2207.25
E150,2025-10,126,109,17,0,APAC,27.25,3433.5,Salario,USD,Cliente A,Alpha,100.0,126.0,3433.5
E150,2025-11,137,120,17,0,APAC,27.25,3733.25,Salario,USD,Cliente A,Alpha,100.0,137.0,3733.25
E150,2025-12,158,126,32,0,APAC,27.25,4305.5,Salario,USD,Cliente A,Alpha,100.0,158.0,4305.5
E151,2025-01,154,99,55,0,Europe,43.26,6662.04,Salario,USD,Cliente A,Beta,2.39,3.68,159.22
E151,2025-01,154,99,55,0,Europe,43.26,6662.04,Salario,USD,Cliente B,Beta,97.61,150.32,6502.82
E151,2025-02,123,94,29,0,Europe,43.26,5320.98,Salario,USD,Cliente A,Beta,2.39,2.94,127.17
E151,2025-02,123,94,29,0,Europe,43.26,5320.98,Salario,USD,Cliente B,Beta,97.61,120.06,5193.81
E151,2025-03,120,79,41,0,Europe,43.26,5191.2,Salario,USD,Cliente A,Beta,2.39,2.87,124.07
E151,2025-03,120,79,41,0,Europe,43.26,5191.2,Salario,USD,Cliente B,Beta,97.61,117.13,5067.13
E151,2025-04,129,99,30,0,Europe,43.26,5580.54,Salario,USD,Cliente A,Beta,2.39,3.08,133.37
E151,2025-04,129,99,30,0,Europe,43.26,5580.54,Salario,USD,Cliente B,Beta,97.61,125.92,5447.17
E151,2025-05,160,129,31,0,Europe,43.26,6921.6,Salario,USD,Cliente A,Beta,2.39,3.82,165.43
E151,2025-05,160,129,31,0,Europe,43.26,6921.6,Salario,USD,Cliente B,Beta,97.61,156.18,6756.17
E151,2025-06,136,89,47,0,Europe,43.26,5883.36,Salario,USD,Cliente A,Beta,2.39,3.25,140.61
E151,2025-06,136,89,47,0,Europe,43.26,5883.36,Salario,USD,Cliente B,Beta,97.61,132.75,5742.75
E151,2025-07,121,86,35,0,Europe,43.26,5234.46,Salario,USD,Cliente A,Beta,2.39,2.89,125.1
E151,2025-07,121,86,35,0,Europe,43.26,5234.46,Salario,USD,Cliente B,Beta,97.61,118.11,5109.36
E151,2025-08,132,92,40,0,Europe,43.26,5710.32,Salario,USD,Cliente A,Beta,2.39,3.15,136.48
E151,2025-08,132,92,40,0,Europe,43.26,5710.32,Salario,USD,Cliente B,Beta,97.61,128.85,5573.84
E151,2025-09,120,102,18,0,Europe,43.26,5191.2,Salario,USD,Cliente A,Beta,2.39,2.87,124.07
E151,2025-09,120,102,18,0,Europe,43.26,5191.2,Salario,USD,Cliente B,Beta,97.61,117.13,5067.13
E151,2025-10,135,90,45,0,Europe,43.26,5840.1,Salario,USD,Cliente A,Beta,2.39,3.23,139.58
E151,2025-10,135,90,45,0,Europe,43.26,5840.1,Salario,USD,Cliente B,Beta,97.61,131.77,5700.52
E151,2025-11,132,100,32,0,Europe,43.26,5710.32,Salario,USD,Cliente A,Beta,2.39,3.15,136.48
E151,2025-11,132,100,32,0,Europe,43.26,5710.32,Salario,USD,Cliente B,Beta,97.61,128.85,5573.84
E151,2025-12,120,75,45,0,Europe,43.26,5191.2,Salario,USD,Cliente A,Beta,2.39,2.87,124.07
E151,2025-12,120,75,45,0,Europe,43.26,5191.2,Salario,USD,Cliente B,Beta,97.61,117.13,5067.13
E152,2025-04,146,105,41,0,Europe,17.06,2490.76,Salario,USD,Cliente D,Beta,100.0,146.0,2490.76
E152,2025-05,128,89,39,0,Europe,17.06,2183.68,Salario,USD,Cliente D,Beta,100.0,128.0,2183.68
E152,2025-06,97,86,11,0,Europe,17.06,1654.82,Salario,USD,Cliente D,Beta,100.0,97.0,1654.82
E152,2025-07,130,87,43,0,Europe,17.06,2217.8,Salario,USD,Cliente D,Beta,100.0,130.0,2217.8
E152,2025-08,129,98,31,0,Europe,17.06,2200.74,Salario,USD,Cliente D,Beta,100.0,129.0,2200.74
E152,2025-09,95,65,30,0,Europe,17.06,1620.7,Salario,USD,Cliente D,Beta,100.0,95.0,1620.7
E153,2025-01,136,96,40,0,LATAM,31.35,4263.6,Salario,USD,Cliente B,Beta,17.85,24.28,761.05
E153,2025-01,136,96,40,0,LATAM,31.35,4263.6,Salario,USD,Cliente D,Beta,82.15,111.72,3502.55
E153,2025-02,123,108,15,0,LATAM,31.35,3856.05,Salario,USD,Cliente B,Beta,17.85,21.96,688.3
E153,2025-02,123,108,15,0,LATAM,31.35,3856.05,Salario,USD,Cliente D,Beta,82.15,101.04,3167.75
E153,2025-03,134,115,19,0,LATAM,31.35,4200.9,Salario,USD,Cliente B,Beta,17.85,23.92,749.86
E153,2025-03,134,115,19,0,LATAM,31.35,4200.9,Salario,USD,Cliente D,Beta,82.15,110.08,3451.04
E153,2025-04,94,70,24,0,LATAM,31.35,2946.9,Salario,USD,Cliente B,Beta,17.85,16.78,526.02
E153,2025-04,94,70,24,0,LATAM,31.35,2946.9,Salario,USD,Cliente D,Beta,82.15,77.22,2420.88
E153,2025-05,138,86,52,0,LATAM,31.35,4326.3,Salario,USD,Cliente B,Beta,17.85,24.63,772.24
E153,2025-05,138,86,52,0,LATAM,31.35,4326.3,Salario,USD,Cliente D,Beta,82.15,113.37,3554.06
E153,2025-06,133,118,15,0,LATAM,31.35,4169.55,Salario,USD,Cliente B,Beta,17.85,23.74,744.26
E153,2025-06,133,118,15,0,LATAM,31.35,4169.55,Salario,USD,Cliente D,Beta,82.15,109.26,3425.29
E153,2025-07,122,86,36,0,LATAM,31.35,3824.7,Salario,USD,Cliente B,Beta,17.85,21.78,682.71
E153,2025-07,122,86,36,0,LATAM,31.35,3824.7,Salario,USD,Cliente D,Beta,82.15,100.22,3141.99
E153,2025-08,161,111,50,1,LATAM,31.35,5047.35,Salario,USD,Cliente B,Beta,17.85,28.74,900.95
E153,2025-08,161,111,50,1,LATAM,31.35,5047.35,Salario,USD,Cliente D,Beta,82.15,132.26,4146.4
E153,2025-09,122,89,33,0,LATAM,31.35,3824.7,Salario,USD,Cliente B,Beta,17.85,21.78,682.71
E153,2025-09,122,89,33,0,LATAM,31.35,3824.7,Salario,USD,Cliente D,Beta,82.15,100.22,3141.99
E153,2025-10,147,131,16,0,LATAM,31.35,4608.45,Salario,USD,Cliente B,Beta,17.85,26.24,822.61
E153,2025-10,147,131,16,0,LATAM,31.35,4608.45,Salario,USD,Cliente D,Beta,82.15,120.76,3785.84
E153,2025-11,126,88,38,0,LATAM,31.35,3950.1,Salario,USD,Cliente B,Beta,17.85,22.49,705.09
E153,2025-11,126,88,38,0,LATAM,31.35,3950.1,Salario,USD,Cliente D,Beta,82.15,103.51,3245.01
E153,2025-12,120,73,47,0,LATAM,31.35,3762.0,Salario,USD,Cliente B,Beta,17.85,21.42,671.52
E153,2025-12,120,73,47,0,LATAM,31.35,3762.0,Salario,USD,Cliente D,Beta,82.15,98.58,3090.48
E154,2025-01,135,96,39,0,Europe,28.69,3873.15,Salario,USD,Cliente B,Beta,100.0,135.0,3873.15
E154,2025-02,126,89,37,0,Europe,28.69,3614.94,Salario,USD,Cliente B,Beta,100.0,126.0,3614.94
E154,2025-03,135,107,28,0,Europe,28.69,3873.15,Salario,USD,Cliente B,Beta,100.0,135.0,3873.15
E154,2025-04,133,91,42,0,Europe,28.69,3815.77,Salario,USD,Cliente B,Beta,100.0,133.0,3815.77
E154,2025-05,132,94,38,0,Europe,28.69,3787.08,Salario,USD,Cliente B,Beta,100.0,132.0,3787.08
E154,2025-06,83,67,16,0,Europe,28.69,2381.27,Salario,USD,Cliente B,Beta,100.0,83.0,2381.27
E154,2025-07,158,132,26,0,Europe,28.69,4533.02,Salario,USD,Cliente B,Beta,100.0,158.0,4533.02
E154,2025-08,131,99,32,0,Europe,28.69,3758.39,Salario,USD,Cliente B,Beta,100.0,131.0,3758.39
E154,2025-09,121,96,25,0,Europe,28.69,3471.49,Salario,USD,Cliente B,Beta,100.0,121.0,3471.49
E154,2025-10,135,81,54,0,Europe,28.69,3873.15,Salario,USD,Cliente B,Beta,100.0,135.0,3873.15
E154,2025-11,88,62,26,0,Europe,28.69,2524.72,Salario,USD,Cliente B,Beta,100.0,88.0,2524.72
E154,2025-12,136,115,21,0,Europe,28.69,3901.84,Salario,USD,Cliente B,Beta,100.0,136.0,3901.84
E155,2025-01,139,119,20,0,LATAM,32.18,4473.02,Salario,USD,Cliente C,Delta,100.0,139.0,4473.02
E155,2025-02,156,126,30,0,LATAM,32.18,5020.08,Salario,USD,Cliente C,Delta,100.0,156.0,5020.08
E155,2025-03,158,121,37,0,LATAM,32.18,5084.44,Salario,USD,Cliente C,Delta,100.0,158.0,5084.44
E155,2025-04,133,82,51,0,LATAM,32.18,4279.94,Salario,USD,Cliente C,Delta,100.0,133.0,4279.94
E155,2025-05,162,113,49,2,LATAM,32.18,5213.16,Salario,USD,Cliente C,Delta,100.0,162.0,5213.16
E155,2025-06,163,107,56,3,LATAM,32.18,5245.34,Salario,USD,Cliente C,Delta,100.0,163.0,5245.34
E155,2025-07,138,96,42,0,LATAM,32.18,4440.84,Salario,USD,Cliente C,Delta,100.0,138.0,4440.84
E155,2025-08,155,96,59,0,LATAM,32.18,4987.9,Salario,USD,Cliente C,Delta,100.0,155.0,4987.9
E155,2025-09,124,81,43,0,LATAM,32.18,3990.32,Salario,USD,Cliente C,Delta,100.0,124.0,3990.32
E155,2025-10,124,100,24,0,LATAM,32.18,3990.32,Salario,USD,Cliente C,Delta,100.0,124.0,3990.32
E155,2025-11,134,86,48,0,LATAM,32.18,4312.12,Salario,USD,Cliente C,Delta,100.0,134.0,4312.12
E155,2025-12,127,88,39,0,LATAM,32.18,4086.86,Salario,USD,Cliente C,Delta,100.0,127.0,4086.86
E156,2025-01,127,111,16,0,North America,12.6,1600.2,Salario,USD,Cliente B,Alpha,100.0,127.0,1600.2
E156,2025-02,133,90,43,0,North America,12.6,1675.8,Salario,USD,Cliente B,Alpha,100.0,133.0,1675.8
E156,2025-03,125,94,31,0,North America,12.6,1575.0,Salario,USD,Cliente B,Alpha,100.0,125.0,1575.0
E156,2025-04,128,108,20,0,North America,12.6,1612.8,Salario,USD,Cliente B,Alpha,100.0,128.0,1612.8
E156,2025-05,82,56,26,0,North America,12.6,1033.2,Salario,USD,Cliente B,Alpha,100.0,82.0,1033.2
E156,2025-06,131,80,51,0,North America,12.6,1650.6,Salario,USD,Cliente B,Alpha,100.0,131.0,1650.6
E156,2025-07,81,57,24,0,North America,12.6,1020.6,Salario,USD,Cliente B,Alpha,100.0,81.0,1020.6
E156,2025-08,123,95,28,0,North America,12.6,1549.8,Salario,USD,Cliente B,Alpha,100.0,123.0,1549.8
E156,2025-09,91,75,16,0,North America,12.6,1146.6,Salario,USD,Cliente B,Alpha,100.0,91.0,1146.6
E156,2025-10,127,88,39,0,North America,12.6,1600.2,Salario,USD,Cliente B,Alpha,100.0,127.0,1600.2
E156,2025-11,131,97,34,0,North America,12.6,1650.6,Salario,USD,Cliente B,Alpha,100.0,131.0,1650.6
E156,2025-12,130,83,47,0,North America,12.6,1638.0,Salario,USD,Cliente B,Alpha,100.0,130.0,1638.0
E157,2025-01,139,94,45,0,Europe,40.78,5668.42,Salario,USD,Cliente D,Omega,52.57,73.07,2979.89
E157,2025-01,139,94,45,0,Europe,40.78,5668.42,Salario,USD,Cliente D,Alpha,47.43,65.93,2688.53
E157,2025-02,129,94,35,0,Europe,40.78,5260.62,Salario,USD,Cliente D,Omega,52.57,67.82,2765.51
E157,2025-02,129,94,35,0,Europe,40.78,5260.62,Salario,USD,Cliente D,Alpha,47.43,61.18,2495.11
E157,2025-03,137,93,44,0,Europe,40.78,5586.86,Salario,USD,Cliente D,Omega,52.57,72.02,2937.01
E157,2025-03,137,93,44,0,Europe,40.78,5586.86,Salario,USD,Cliente D,Alpha,47.43,64.98,2649.85
E157,2025-04,137,85,52,0,Europe,40.78,5586.86,Salario,USD,Cliente D,Omega,52.57,72.02,2937.01
E157,2025-04,137,85,52,0,Europe,40.78,5586.86,Salario,USD,Cliente D,Alpha,47.43,64.98,2649.85
E157,2025-05,151,103,48,0,Europe,40.78,6157.78,Salario,USD,Cliente D,Omega,52.57,79.38,3237.14
E157,2025-05,151,103,48,0,Europe,40.78,6157.78,Salario,USD,Cliente D,Alpha,47.43,71.62,2920.64
E158,2025-01,125,76,49,0,North America,42.76,5345.0,Salario,USD,Cliente D,Beta,100.0,125.0,5345.0
E158,2025-02,131,112,19,0,North America,42.76,5601.56,Salario,USD,Cliente D,Beta,100.0,131.0,5601.56
E158,2025-03,85,65,20,0,North America,42.76,3634.6,Salario,USD,Cliente D,Beta,100.0,85.0,3634.6
E158,2025-04,138,86,52,0,North America,42.76,5900.88,Salario,USD,Cliente D,Beta,100.0,138.0,5900.88
E158,2025-05,150,117,33,0,North America,42.76,6414.0,Salario,USD,Cliente D,Beta,100.0,150.0,6414.0
E158,2025-06,120,87,33,0,North America,42.76,5131.2,Salario,USD,Cliente D,Beta,100.0,120.0,5131.2
E158,2025-07,104,76,28,0,North America,42.76,4447.04,Salario,USD,Cliente D,Beta,100.0,104.0,4447.04
E158,2025-08,154,101,53,0,North America,42.76,6585.04,Salario,USD,Cliente D,Beta,100.0,154.0,6585.04
E158,2025-09,139,99,40,0,North America,42.76,5943.64,Salario,USD,Cliente D,Beta,100.0,139.0,5943.64
E158,2025-10,155,129,26,0,North America,42.76,6627.8,Salario,USD,Cliente D,Beta,100.0,155.0,6627.8
E158,2025-11,127,107,20,0,North America,42.76,5430.52,Salario,USD,Cliente D,Beta,100.0,127.0,5430.52
E158,2025-12,86,62,24,0,North America,42.76,3677.36,Salario,USD,Cliente D,Beta,100.0,86.0,3677.36
E159,2025-01,162,102,60,2,LATAM,30.65,4965.3,Salario,USD,Cliente B,Omega,85.14,137.93,4227.46
E159,2025-01,162,102,60,2,LATAM,30.65,4965.3,Salario,USD,Cliente D,Alpha,14.86,24.07,737.84
E159,2025-02,139,102,37,0,LATAM,30.65,4260.35,Salario,USD,Cliente B,Omega,85.14,118.34,3627.26
E159,2025-02,139,102,37,0,LATAM,30.65,4260.35,Salario,USD,Cliente D,Alpha,14.86,20.66,633.09
E159,2025-03,137,95,42,0,LATAM,30.65,4199.05,Salario,USD,Cliente B,Omega,85.14,116.64,3575.07
E159,2025-03,137,95,42,0,LATAM,30.65,4199.05,Salario,USD,Cliente D,Alpha,14.86,20.36,623.98
E159,2025-04,131,87,44,0,LATAM,30.65,4015.15,Salario,USD,Cliente B,Omega,85.14,111.53,3418.5
E159,2025-04,131,87,44,0,LATAM,30.65,4015.15,Salario,USD,Cliente D,Alpha,14.86,19.47,596.65
E159,2025-05,136,121,15,0,LATAM,30.65,4168.4,Salario,USD,Cliente B,Omega,85.14,115.79,3548.98
E159,2025-05,136,121,15,0,LATAM,30.65,4168.4,Salario,USD,Cliente D,Alpha,14.86,20.21,619.42
E159,2025-06,148,111,37,0,LATAM,30.65,4536.2,Salario,USD,Cliente B,Omega,85.14,126.01,3862.12
E159,2025-06,148,111,37,0,LATAM,30.65,4536.2,Salario,USD,Cliente D,Alpha,14.86,21.99,674.08
E159,2025-07,123,105,18,0,LATAM,30.65,3769.95,Salario,USD,Cliente B,Omega,85.14,104.72,3209.74
E159,2025-07,123,105,18,0,LATAM,30.65,3769.95,Salario,USD,Cliente D,Alpha,14.86,18.28,560.21
E159,2025-08,138,91,47,0,LATAM,30.65,4229.7,Salario,USD,Cliente B,Omega,85.14,117.49,3601.17
E159,2025-08,138,91,47,0,LATAM,30.65,4229.7,Salario,USD,Cliente D,Alpha,14.86,20.51,628.53
E159,2025-09,135,93,42,0,LATAM,30.65,4137.75,Salario,USD,Cliente B,Omega,85.14,114.94,3522.88
E159,2025-09,135,93,42,0,LATAM,30.65,4137.75,Salario,USD,Cliente D,Alpha,14.86,20.06,614.87
E159,2025-10,152,99,53,0,LATAM,30.65,4658.8,Salario,USD,Cliente B,Omega,85.14,129.41,3966.5
E159,2025-10,152,99,53,0,LATAM,30.65,4658.8,Salario,USD,Cliente D,Alpha,14.86,22.59,692.3
E159,2025-11,132,91,41,0,LATAM,30.65,4045.8,Salario,USD,Cliente B,Omega,85.14,112.38,3444.59
E159,2025-11,132,91,41,0,LATAM,30.65,4045.8,Salario,USD,Cliente D,Alpha,14.86,19.62,601.21
E159,2025-12,127,97,30,0,LATAM,30.65,3892.55,Salario,USD,Cliente B,Omega,85.14,108.13,3314.12
E159,2025-12,127,97,30,0,LATAM,30.65,3892.55,Salario,USD,Cliente D,Alpha,14.86,18.87,578.43
E160,2025-01,131,114,17,0,APAC,34.99,4583.69,Salario,USD,Cliente A,Alpha,61.6,80.7,2823.55
E160,2025-01,131,114,17,0,APAC,34.99,4583.69,Salario,USD,Cliente D,Beta,38.4,50.3,1760.14
E160,2025-02,137,97,40,0,APAC,34.99,4793.63,Salario,USD,Cliente A,Alpha,61.6,84.39,2952.88
E160,2025-02,137,97,40,0,APAC,34.99,4793.63,Salario,USD,Cliente D,Beta,38.4,52.61,1840.75
E160,2025-03,121,72,49,0,APAC,34.99,4233.79,Salario,USD,Cliente A,Alpha,61.6,74.54,2608.01
E160,2025-03,121,72,49,0,APAC,34.99,4233.79,Salario,USD,Cliente D,Beta,38.4,46.46,1625.78
E160,2025-04,131,83,48,0,APAC,34.99,4583.69,Salario,USD,Cliente A,Alpha,61.6,80.7,2823.55
E160,2025-04,131,83,48,0,APAC,34.99,4583.69,Salario,USD,Cliente D,Beta,38.4,50.3,1760.14
E160,2025-05,128,92,36,0,APAC,34.99,4478.72,Salario,USD,Cliente A,Alpha,61.6,78.85,2758.89
E160,2025-05,128,92,36,0,APAC,34.99,4478.72,Salario,USD,Cliente D,Beta,38.4,49.15,1719.83
E160,2025-06,149,97,52,0,APAC,34.99,5213.51,Salario,USD,Cliente A,Alpha,61.6,91.78,3211.52
E160,2025-06,149,97,52,0,APAC,34.99,5213.51,Salario,USD,Cliente D,Beta,38.4,57.22,2001.99
E160,2025-07,128,81,47,0,APAC,34.99,4478.72,Salario,USD,Cliente A,Alpha,61.6,78.85,2758.89
E160,2025-07,128,81,47,0,APAC,34.99,4478.72,Salario,USD,Cliente D,Beta,38.4,49.15,1719.83
E160,2025-08,129,95,34,0,APAC,34.99,4513.71,Salario,USD,Cliente A,Alpha,61.6,79.46,2780.45
E160,2025-08,129,95,34,0,APAC,34.99,4513.71,Salario,USD,Cliente D,Beta,38.4,49.54,1733.26
E160,2025-09,122,84,38,0,APAC,34.99,4268.78,Salario,USD,Cliente A,Alpha,61.6,75.15,2629.57
E160,2025-09,122,84,38,0,APAC,34.99,4268.78,Salario,USD,Cliente D,Beta,38.4,46.85,1639.21
E160,2025-10,100,71,29,0,APAC,34.99,3499.0,Salario,USD,Cliente A,Alpha,61.6,61.6,2155.38
E160,2025-10,100,71,29,0,APAC,34.99,3499.0,Salario,USD,Cliente D,Beta,38.4,38.4,1343.62
E160,2025-11,131,102,29,0,APAC,34.99,4583.69,Salario,USD,Cliente A,Alpha,61.6,80.7,2823.55
E160,2025-11,131,102,29,0,APAC,34.99,4583.69,Salario,USD,Cliente D,Beta,38.4,50.3,1760.14
E160,2025-12,108,79,29,0,APAC,34.99,3778.92,Salario,USD,Cliente A,Alpha,61.6,66.53,2327.81
E160,2025-12,108,79,29,0,APAC,34.99,3778.92,Salario,USD,Cliente D,Beta,38.4,41.47,1451.11
E161,2025-01,136,121,15,0,Europe,42.44,5771.84,Salario,USD,Cliente B,Delta,2.14,2.91,123.52
E161,2025-01,136,121,15,0,Europe,42.44,5771.84,Salario,USD,Cliente D,Beta,97.86,133.09,5648.32
E161,2025-02,135,94,41,0,Europe,42.44,5729.4,Salario,USD,Cliente B,Delta,2.14,2.89,122.61
E161,2025-02,135,94,41,0,Europe,42.44,5729.4,Salario,USD,Cliente D,Beta,97.86,132.11,5606.79
E161,2025-03,152,116,36,0,Europe,42.44,6450.88,Salario,USD,Cliente B,Delta,2.14,3.25,138.05
E161,2025-03,152,116,36,0,Europe,42.44,6450.88,Salario,USD,Cliente D,Beta,97.86,148.75,6312.83
E161,2025-04,104,62,42,0,Europe,42.44,4413.76,Salario,USD,Cliente B,Delta,2.14,2.23,94.45
E161,2025-04,104,62,42,0,Europe,42.44,4413.76,Salario,USD,Cliente D,Beta,97.86,101.77,4319.31
E161,2025-05,135,82,53,0,Europe,42.44,5729.4,Salario,USD,Cliente B,Delta,2.14,2.89,122.61
E161,2025-05,135,82,53,0,Europe,42.44,5729.4,Salario,USD,Cliente D,Beta,97.86,132.11,5606.79
E161,2025-06,124,108,16,0,Europe,42.44,5262.56,Salario,USD,Cliente B,Delta,2.14,2.65,112.62
E161,2025-06,124,108,16,0,Europe,42.44,5262.56,Salario,USD,Cliente D,Beta,97.86,121.35,5149.94
E161,2025-07,122,78,44,0,Europe,42.44,5177.68,Salario,USD,Cliente B,Delta,2.14,2.61,110.8
E161,2025-07,122,78,44,0,Europe,42.44,5177.68,Salario,USD,Cliente D,Beta,97.86,119.39,5066.88
E161,2025-08,157,115,42,0,Europe,42.44,6663.08,Salario,USD,Cliente B,Delta,2.14,3.36,142.59
E161,2025-08,157,115,42,0,Europe,42.44,6663.08,Salario,USD,Cliente D,Beta,97.86,153.64,6520.49
E161,2025-09,133,83,50,0,Europe,42.44,5644.52,Salario,USD,Cliente B,Delta,2.14,2.85,120.79
E161,2025-09,133,83,50,0,Europe,42.44,5644.52,Salario,USD,Cliente D,Beta,97.86,130.15,5523.73
E161,2025-10,120,79,41,0,Europe,42.44,5092.8,Salario,USD,Cliente B,Delta,2.14,2.57,108.99
E161,2025-10,120,79,41,0,Europe,42.44,5092.8,Salario,USD,Cliente D,Beta,97.86,117.43,4983.81
E161,2025-11,124,108,16,0,Europe,42.44,5262.56,Salario,USD,Cliente B,Delta,2.14,2.65,112.62
E161,2025-11,124,108,16,0,Europe,42.44,5262.56,Salario,USD,Cliente D,Beta,97.86,121.35,5149.94
E161,2025-12,134,110,24,0,Europe,42.44,5686.96,Salario,USD,Cliente B,Delta,2.14,2.87,121.7
E161,2025-12,134,110,24,0,Europe,42.44,5686.96,Salario,USD,Cliente D,Beta,97.86,131.13,5565.26
E162,2025-01,98,65,33,0,LATAM,35.34,3463.32,Salario,USD,Cliente D,Delta,100.0,98.0,3463.32
E162,2025-02,123,107,16,0,LATAM,35.34,4346.82,Salario,USD,Cliente D,Delta,100.0,123.0,4346.82
E162,2025-03,83,74,9,0,LATAM,35.34,2933.22,Salario,USD,Cliente D,Delta,100.0,83.0,2933.22
E162,2025-04,123,97,26,0,LATAM,35.34,4346.82,Salario,USD,Cliente D,Delta,100.0,123.0,4346.82
E162,2025-05,137,112,25,0,LATAM,35.34,4841.58,Salario,USD,Cliente D,Delta,100.0,137.0,4841.58
E162,2025-06,121,100,21,0,LATAM,35.34,4276.14,Salario,USD,Cliente D,Delta,100.0,121.0,4276.14
E162,2025-07,128,81,47,0,LATAM,35.34,4523.52,Salario,USD,Cliente D,Delta,100.0,128.0,4523.52
E162,2025-08,129,113,16,0,LATAM,35.34,4558.86,Salario,USD,Cliente D,Delta,100.0,129.0,4558.86
E162,2025-09,121,89,32,0,LATAM,35.34,4276.14,Salario,USD,Cliente D,Delta,100.0,121.0,4276.14
E162,2025-10,105,66,39,0,LATAM,35.34,3710.7,Salario,USD,Cliente D,Delta,100.0,105.0,3710.7
E162,2025-11,147,113,34,0,LATAM,35.34,5194.98,Salario,USD,Cliente D,Delta,100.0,147.0,5194.98
E162,2025-12,136,95,41,0,LATAM,35.34,4806.24,Salario,USD,Cliente D,Delta,100.0,136.0,4806.24
E163,2025-01,123,99,24,0,APAC,17.03,2094.69,Salario,USD,Cliente A,Beta,100.0,123.0,2094.69
E163,2025-02,126,85,41,0,APAC,17.03,2145.78,Salario,USD,Cliente A,Beta,100.0,126.0,2145.78
E163,2025-03,152,121,31,0,APAC,17.03,2588.56,Salario,USD,Cliente A,Beta,100.0,152.0,2588.56
E163,2025-04,94,84,10,0,APAC,17.03,1600.82,Salario,USD,Cliente A,Beta,100.0,94.0,1600.82
E163,2025-05,121,103,18,0,APAC,17.03,2060.63,Salario,USD,Cliente A,Beta,100.0,121.0,2060.63
E163,2025-06,135,102,33,0,APAC,17.03,2299.05,Salario,USD,Cliente A,Beta,100.0,135.0,2299.05
E163,2025-07,123,108,15,0,APAC,17.03,2094.69,Salario,USD,Cliente A,Beta,100.0,123.0,2094.69
E163,2025-08,123,101,22,0,APAC,17.03,2094.69,Salario,USD,Cliente A,Beta,100.0,123.0,2094.69
E163,2025-09,137,117,20,0,APAC,17.03,2333.11,Salario,USD,Cliente A,Beta,100.0,137.0,2333.11
E163,2025-10,136,86,50,0,APAC,17.03,2316.08,Salario,USD,Cliente A,Beta,100.0,136.0,2316.08
E163,2025-11,83,71,12,0,APAC,17.03,1413.49,Salario,USD,Cliente A,Beta,100.0,83.0,1413.49
E163,2025-12,139,85,54,0,APAC,17.03,2367.17,Salario,USD,Cliente A,Beta,100.0,139.0,2367.17
E164,2025-01,149,107,42,0,APAC,31.02,4621.98,Salario,USD,Cliente B,Gamma,79.1,117.86,3655.99
E164,2025-01,149,107,42,0,APAC,31.02,4621.98,Salario,USD,Cliente A,Delta,20.9,31.14,965.99
E164,2025-02,124,106,18,0,APAC,31.02,3846.48,Salario,USD,Cliente B,Gamma,79.1,98.08,3042.57
E164,2025-02,124,106,18,0,APAC,31.02,3846.48,Salario,USD,Cliente A,Delta,20.9,25.92,803.91
E164,2025-03,137,89,48,0,APAC,31.02,4249.74,Salario,USD,Cliente B,Gamma,79.1,108.37,3361.54
E164,2025-03,137,89,48,0,APAC,31.02,4249.74,Salario,USD,Cliente A,Delta,20.9,28.63,888.2
E164,2025-04,139,115,24,0,APAC,31.02,4311.78,Salario,USD,Cliente B,Gamma,79.1,109.95,3410.62
E164,2025-04,139,115,24,0,APAC,31.02,4311.78,Salario,USD,Cliente A,Delta,20.9,29.05,901.16
